,Selection,High Freq (Hz),File Offset (s),filename,duration,marginals
402,480,55.6,76570.241,nn01f_20180709_000000.wav,2.439,
403,481,60.0,76651.603,nn01f_20180709_000000.wav,2.217,
404,482,41.1,76655.261,nn01f_20180709_000000.wav,3.362,
405,483,52.7,76665.273,nn01f_20180709_000000.wav,1.072,marginal
406,484,38.9,77497.02,nn01f_20180709_000000.wav,3.621,
407,485,41.1,77650.02,nn01f_20180709_000000.wav,5.247000000000001,
408,486,41.1,77657.431,nn01f_20180709_000000.wav,2.032,
409,487,46.7,77683.921,nn01f_20180709_000000.wav,1.404,marginal
410,488,41.1,77713.463,nn01f_20180709_000000.wav,3.215,
411,489,39.31800000000001,77799.4069,nn01f_20180709_000000.wav,2.8,marginal
412,490,41.1,77804.00200000001,nn01f_20180709_000000.wav,3.067,marginal
413,491,41.1,77948.564,nn01f_20180709_000000.wav,3.104,marginal
414,492,42.2,78057.709,nn01f_20180709_000000.wav,4.397,
415,493,42.2,78177.12599999999,nn01f_20180709_000000.wav,3.104,
416,494,40.0,78180.931,nn01f_20180709_000000.wav,2.9560000000000004,marginal
417,495,40.0,78183.37,nn01f_20180709_000000.wav,3.51,
418,496,41.1,78204.451,nn01f_20180709_000000.wav,3.215,
419,497,44.4,78236.77799999999,nn01f_20180709_000000.wav,3.806,
420,498,43.3,78389.468,nn01f_20180709_000000.wav,3.806,
421,499,47.8,80238.547,nn01f_20180709_000000.wav,1.33,marginal
422,500,41.1,80316.214,nn01f_20180709_000000.wav,3.621,
423,501,41.1,80479.36,nn01f_20180709_000000.wav,1.921,marginal
424,502,33.3,80572.027,nn01f_20180709_000000.wav,2.623,marginal
425,503,41.1,80693.106,nn01f_20180709_000000.wav,2.919,
426,504,42.2,80740.45599999999,nn01f_20180709_000000.wav,3.806,
427,505,36.7,80903.86,nn01f_20180709_000000.wav,3.695,
428,506,35.6,80907.296,nn01f_20180709_000000.wav,6.687,
429,507,43.3,81771.369,nn01f_20180709_000000.wav,5.043,
430,508,43.0,81775.821,nn01f_20180709_000000.wav,2.623,
431,509,43.3,81779.793,nn01f_20180709_000000.wav,3.325,
432,510,42.2,83249.616,nn01f_20180709_000000.wav,6.096,
433,511,41.1,83256.561,nn01f_20180709_000000.wav,3.584,
434,512,65.6,4153.396,nn01f_20180728_000000.wav,5.284,
435,513,55.6,4173.3690000000015,nn01f_20180728_000000.wav,5.095,
436,514,56.7,4438.419,nn01f_20180728_000000.wav,6.318,
437,515,194.4,4490.682,nn01f_20180728_000000.wav,4.914,
438,516,230.0,4963.803,nn01f_20180728_000000.wav,6.17,
439,517,296.7,5218.803,nn01f_20180728_000000.wav,4.305,
440,518,62.4,5222.886,nn01f_20180728_000000.wav,2.882,
441,519,78.2,5224.844,nn01f_20180728_000000.wav,3.4360000000000004,
442,520,272.2,5236.537,nn01f_20180728_000000.wav,4.766,
443,521,214.4,5248.308000000001,nn01f_20180728_000000.wav,5.6160000000000005,
444,522,254.4,5259.502,nn01f_20180728_000000.wav,5.172999999999999,
445,523,186.7,5275.685,nn01f_20180728_000000.wav,5.505,
446,524,192.2,5298.561,nn01f_20180728_000000.wav,5.099,
447,525,213.3,5321.749,nn01f_20180728_000000.wav,4.9510000000000005,
448,526,207.8,7113.835,nn01f_20180728_000000.wav,5.3210000000000015,
449,527,214.4,8434.796,nn01f_20180728_000000.wav,4.877,
450,528,117.8,10090.914,nn01f_20180728_000000.wav,4.766,
451,529,240.0,10520.697,nn01f_20180728_000000.wav,6.132999999999999,
452,530,228.9,10536.879,nn01f_20180728_000000.wav,4.471,
453,531,212.2,10545.931,nn01f_20180728_000000.wav,4.323,
454,532,175.6,10560.893999999998,nn01f_20180728_000000.wav,3.4730000000000003,
455,533,65.6,11223.03,nn01f_20180728_000000.wav,5.3210000000000015,
456,534,52.2,11311.574,nn01f_20180728_000000.wav,1.811,marginal
457,535,60.0,11355.081,nn01f_20180728_000000.wav,6.54,
458,536,52.2,11406.938,nn01f_20180728_000000.wav,3.991,
459,537,63.3,12600.591,nn01f_20180728_000000.wav,5.505,
460,538,55.6,13358.586,nn01f_20180728_000000.wav,5.358,
461,539,64.4,14691.739,nn01f_20180728_000000.wav,3.104,marginal
462,540,49.7,14709.916,nn01f_20180728_000000.wav,3.326,
463,541,87.9,14714.387,nn01f_20180728_000000.wav,2.217,
464,542,57.6,37531.818,nn01f_20180728_000000.wav,4.6,
465,543,48.9,39914.209,nn01f_20180728_000000.wav,7.426,marginal
466,544,57.8,40237.064,nn01f_20180728_000000.wav,3.954,marginal
467,545,146.6,19947.567,nn01g_20180702_000000.wav,5.056,
468,546,51.7,27368.319,nn01g_20180702_000000.wav,3.792,marginal
469,547,52.7,27386.492,nn01g_20180702_000000.wav,3.871,marginal
470,548,36.9,27464.074,nn01g_20180702_000000.wav,4.582,marginal
471,549,40.1,27875.988,nn01g_20180702_000000.wav,4.464,
472,550,39.0,28000.898,nn01g_20180702_000000.wav,5.412000000000001,marginal
473,551,142.4,28037.672,nn01g_20180702_000000.wav,2.489,marginal
474,552,61.2,28044.782000000007,nn01g_20180702_000000.wav,2.647,marginal
475,553,34.8,28141.011,nn01g_20180702_000000.wav,2.0540000000000003,marginal
476,554,43.2,53140.918,nn01g_20180702_000000.wav,4.1080000000000005,
477,555,43.2,53148.739,nn01g_20180702_000000.wav,4.029,marginal
478,556,45.4,53195.056,nn01g_20180702_000000.wav,4.029,
479,557,37.834,59468.1454,nn01g_20180702_000000.wav,5.3279999999999985,marginal
480,558,44.0,60125.858,nn01g_20180702_000000.wav,5.056,marginal
481,559,57.7,61306.234,nn01g_20180702_000000.wav,3.397,marginal
482,560,41.1,18377.18,nn01g_20180808_000000.wav,3.2510000000000003,marginal
483,561,51.1,30799.175,nn01g_20180808_000000.wav,4.95,
484,562,46.7,31553.845,nn01g_20180808_000000.wav,5.32,
485,563,45.6,32617.773,nn01g_20180808_000000.wav,5.948,
486,564,43.3,32691.946,nn01g_20180808_000000.wav,4.803,marginal
487,565,54.4,32757.805,nn01g_20180808_000000.wav,4.876,marginal
488,566,46.7,32894.793,nn01g_20180808_000000.wav,7.093,
489,567,50.0,32962.094,nn01g_20180808_000000.wav,5.468,
490,568,43.3,33325.352,nn01g_20180808_000000.wav,5.505,marginal
491,569,47.8,33782.882000000005,nn01g_20180808_000000.wav,5.283,
492,570,52.7,33922.16,nn01g_20180808_000000.wav,3.51,
493,571,33.3,33923.786,nn01g_20180808_000000.wav,3.2880000000000003,
494,572,45.6,34309.803,nn01g_20180808_000000.wav,4.248,
495,573,53.3,34426.522000000004,nn01g_20180808_000000.wav,5.246,
496,574,41.8,34604.353,nn01g_20180808_000000.wav,2.697,
497,575,47.8,36625.965,nn01g_20180808_000000.wav,3.2880000000000003,marginal
498,576,47.8,36785.047,nn01g_20180808_000000.wav,3.916,
499,577,53.3,36921.68,nn01g_20180808_000000.wav,6.317,
500,588,34.5,40105.379,nn02a_20180517_000000.wav,2.758,
501,589,47.9,40270.36,nn02a_20180517_000000.wav,2.72,
502,590,44.5,40648.88200000001,nn02a_20180517_000000.wav,4.137,
503,591,45.7,40736.832,nn02a_20180517_000000.wav,2.944,
504,592,45.7,40769.59,nn02a_20180517_000000.wav,4.472,
505,593,41.2,40784.72,nn02a_20180517_000000.wav,2.907,marginal
506,594,43.4,40878.484,nn02a_20180517_000000.wav,2.422,marginal
507,595,56.8,41168.161,nn02a_20180517_000000.wav,4.025,
508,596,62.4,41254.248,nn02a_20180517_000000.wav,4.174,
509,597,63.5,41416.621,nn02a_20180517_000000.wav,2.758,
510,598,35.2,41514.596,nn02a_20180517_000000.wav,3.36,marginal
511,599,40.1,41531.776,nn02a_20180517_000000.wav,4.621,marginal
512,600,35.6,52352.348,nn02a_20180517_000000.wav,4.211,marginal
513,601,39.0,52366.50900000001,nn02a_20180517_000000.wav,5.814,
514,602,35.6,52393.155,nn02a_20180517_000000.wav,4.248,
515,603,37.9,52414.547,nn02a_20180517_000000.wav,5.2170000000000005,marginal
516,604,42.3,52429.491,nn02a_20180517_000000.wav,3.913,
517,605,39.0,53035.006,nn02a_20180517_000000.wav,4.435,
518,606,60.1,20990.608,nn02b_20180508_000000.wav,1.7,
519,607,39.0,20991.791,nn02b_20180508_000000.wav,3.03,
520,608,50.1,20993.675,nn02b_20180508_000000.wav,1.589,
521,609,67.9,20995.411,nn02b_20180508_000000.wav,1.404,
522,610,34.5,20995.855,nn02b_20180508_000000.wav,2.106,
523,611,47.9,20996.63,nn02b_20180508_000000.wav,1.145,
524,612,64.6,20997.591,nn02b_20180508_000000.wav,1.884,
525,613,43.4,20997.813,nn02b_20180508_000000.wav,1.071,
526,614,60.1,21000.214,nn02b_20180508_000000.wav,1.145,
527,615,57.9,21000.436,nn02b_20180508_000000.wav,3.14,
528,616,36.7,21004.463,nn02b_20180508_000000.wav,2.9930000000000003,
529,617,55.7,21004.795,nn02b_20180508_000000.wav,1.995,
530,618,46.8,21007.308,nn02b_20180508_000000.wav,2.069,
531,619,51.2,21010.323,nn02b_20180508_000000.wav,3.695,
532,620,53.5,21015.163,nn02b_20180508_000000.wav,2.734,
533,621,43.4,21018.931,nn02b_20180508_000000.wav,4.433,
534,622,35.6,21143.261,nn02b_20180508_000000.wav,2.8080000000000003,marginal
535,623,40.1,21562.663,nn02b_20180508_000000.wav,3.0660000000000003,marginal
536,624,36.7,22190.394,nn02b_20180508_000000.wav,2.734,marginal
537,631,40.9,54204.541,nn02c_20180625_000000.wav,2.528,
538,632,50.9,55143.95400000001,nn02c_20180625_000000.wav,3.293,
539,633,37.6,65291.49,nn02c_20180625_000000.wav,3.592,
540,634,40.9,67539.381,nn02c_20180625_000000.wav,3.634,marginal
541,635,39.9,68166.802,nn02c_20180625_000000.wav,3.81,marginal
542,636,40.3,68966.924,nn02c_20180625_000000.wav,3.517,marginal
543,637,38.8,69356.746,nn02c_20180625_000000.wav,3.178,marginal
544,638,46.3,69373.864,nn02c_20180625_000000.wav,6.06,
545,639,44.8,69390.771,nn02c_20180625_000000.wav,3.051,
546,640,41.8,70270.89,nn02c_20180625_000000.wav,4.492,
547,641,43.3,71718.55099999999,nn02c_20180625_000000.wav,4.1530000000000005,
548,642,43.3,72483.11,nn02c_20180625_000000.wav,5.0,
549,643,34.5,72498.76299999999,nn02c_20180625_000000.wav,2.734,marginal
550,644,46.8,72587.02799999999,nn02c_20180625_000000.wav,2.8080000000000003,
551,645,47.8,72604.415,nn02c_20180625_000000.wav,3.729,
552,646,50.7,72623.017,nn02c_20180625_000000.wav,4.238,
553,647,41.8,72692.288,nn02c_20180625_000000.wav,4.11,
554,648,40.3,72702.034,nn02c_20180625_000000.wav,2.754,
555,649,43.3,75908.712,nn02c_20180625_000000.wav,3.051,
556,650,44.2,62920.696,nn02c_20180818_000000.wav,2.758,marginal
557,651,45.3,62988.335,nn02c_20180818_000000.wav,4.472,
558,652,40.7,63029.106,nn02c_20180818_000000.wav,2.3480000000000003,marginal
559,653,40.7,63033.838,nn02c_20180818_000000.wav,1.901,marginal
560,654,44.2,63048.373,nn02c_20180818_000000.wav,4.025,
561,655,45.3,63094.323,nn02c_20180818_000000.wav,3.205,
562,656,44.2,63100.658,nn02c_20180818_000000.wav,4.621,
563,657,38.11,63119.6574,nn02c_20180818_000000.wav,2.982,marginal
564,658,45.3,63162.633,nn02c_20180818_000000.wav,4.771,
565,659,41.9,63329.404,nn02c_20180818_000000.wav,6.0,
566,660,45.3,63412.50900000001,nn02c_20180818_000000.wav,4.062,
567,661,43.62,63579.019,nn02c_20180818_000000.wav,3.36,marginal
568,662,40.7,71657.143,nn02c_20180818_000000.wav,6.297999999999999,
569,663,51.2,71667.578,nn02c_20180818_000000.wav,2.311,
570,664,39.5,71669.814,nn02c_20180818_000000.wav,5.18,
571,665,38.4,71679.205,nn02c_20180818_000000.wav,5.479,
572,666,37.2,71689.23,nn02c_20180818_000000.wav,4.435,
573,667,43.0,71704.137,nn02c_20180818_000000.wav,6.149,
574,668,38.4,71718.634,nn02c_20180818_000000.wav,6.448,
575,669,38.4,71733.466,nn02c_20180818_000000.wav,7.23,
576,670,38.4,71752.099,nn02c_20180818_000000.wav,4.547,
577,671,32.6,71776.398,nn02c_20180818_000000.wav,6.448,
578,672,36.0,71793.093,nn02c_20180818_000000.wav,6.187,
579,673,37.2,71810.683,nn02c_20180818_000000.wav,5.962999999999999,
580,674,39.5,71825.609,nn02c_20180818_000000.wav,7.072,
581,675,37.2,71849.311,nn02c_20180818_000000.wav,7.435,
582,676,38.4,71873.488,nn02c_20180818_000000.wav,6.0939999999999985,
583,677,41.9,71893.38799999999,nn02c_20180818_000000.wav,6.597,
584,678,37.2,71915.357,nn02c_20180818_000000.wav,5.311,
585,679,36.0,71931.68,nn02c_20180818_000000.wav,5.982,
586,680,44.2,71946.382,nn02c_20180818_000000.wav,5.087,
587,681,40.7,71954.37599999999,nn02c_20180818_000000.wav,3.075,
588,682,80.2,71963.26400000001,nn02c_20180818_000000.wav,1.51,
589,683,73.3,71966.05900000001,nn02c_20180818_000000.wav,3.019,
590,684,94.2,71969.357,nn02c_20180818_000000.wav,1.062,
591,685,69.8,71970.866,nn02c_20180818_000000.wav,1.957,
592,686,66.3,71975.171,nn02c_20180818_000000.wav,2.292,
593,687,81.4,71978.86,nn02c_20180818_000000.wav,1.6769999999999998,
594,688,46.5,71986.519,nn02c_20180818_000000.wav,4.64,
595,689,38.4,71995.239,nn02c_20180818_000000.wav,3.354,
596,690,42.4,72003.14,nn02c_20180818_000000.wav,1.589,marginal
597,691,38.4,72005.692,nn02c_20180818_000000.wav,3.466,
598,692,37.2,72020.171,nn02c_20180818_000000.wav,2.292,marginal
599,693,36.0,72027.717,nn02c_20180818_000000.wav,3.075,
600,694,38.4,72042.866,nn02c_20180818_000000.wav,6.0379999999999985,
601,695,34.9,72063.382,nn02c_20180818_000000.wav,5.479,marginal
602,696,39.5,72108.382,nn02c_20180818_000000.wav,4.249,marginal
603,697,31.4,72513.326,nn02c_20180818_000000.wav,3.522,
604,698,57.0,72839.897,nn02c_20180818_000000.wav,2.3480000000000003,
605,699,40.7,74400.41900000001,nn02c_20180818_000000.wav,6.149,marginal
606,700,39.5,74426.692,nn02c_20180818_000000.wav,3.131,marginal
607,701,40.7,74437.928,nn02c_20180818_000000.wav,3.746,marginal
608,702,41.9,74445.69900000001,nn02c_20180818_000000.wav,5.367000000000001,
609,703,46.5,74668.463,nn02c_20180818_000000.wav,1.23,marginal
610,704,43.0,78444.438,nn02c_20180818_000000.wav,5.479,
611,705,61.6,78516.102,nn02c_20180818_000000.wav,1.901,
612,706,39.5,1428.149,nn02d_20180522_000000.wav,3.205,
613,707,72.1,1672.286,nn02d_20180522_000000.wav,5.404,
614,708,40.7,1876.248,nn02d_20180522_000000.wav,1.4169999999999998,
615,709,43.0,1986.745,nn02d_20180522_000000.wav,3.392,
616,710,38.4,1998.447,nn02d_20180522_000000.wav,5.069,
617,711,30.2,2000.87,nn02d_20180522_000000.wav,3.317,
618,712,37.2,2005.342,nn02d_20180522_000000.wav,3.914,
619,713,37.2,2096.236,nn02d_20180522_000000.wav,7.379,
620,714,29.1,2098.099,nn02d_20180522_000000.wav,5.627999999999999,
621,715,36.0,2162.236,nn02d_20180522_000000.wav,4.435,
622,716,29.1,2166.708,nn02d_20180522_000000.wav,5.106,
623,717,39.5,2167.528,nn02d_20180522_000000.wav,4.957,
624,718,38.4,2250.633,nn02d_20180522_000000.wav,1.6030000000000002,
625,719,39.5,7178.236,nn02d_20180522_000000.wav,5.367000000000001,
626,720,38.4,8807.030999999999,nn02d_20180522_000000.wav,4.659,
627,721,48.8,8827.081,nn02d_20180522_000000.wav,3.131,
628,722,65.5,8830.567,nn02d_20180522_000000.wav,4.138,
629,723,36.0,8839.453000000001,nn02d_20180522_000000.wav,4.473,
630,724,39.4,11887.831,nn02d_20180522_000000.wav,1.188,marginal
631,725,46.5,15388.472,nn02d_20180522_000000.wav,3.28,marginal
632,726,37.2,17042.683,nn02d_20180522_000000.wav,6.82,marginal
633,727,29.1,17078.832,nn02d_20180522_000000.wav,8.46,
634,728,45.3,19666.286,nn02d_20180522_000000.wav,4.6960000000000015,
635,729,50.0,19704.373,nn02d_20180522_000000.wav,4.435,
636,730,47.7,20176.994,nn02d_20180522_000000.wav,5.106,
637,731,53.5,20225.553,nn02d_20180522_000000.wav,4.3610000000000015,
638,732,58.1,20558.199,nn02d_20180522_000000.wav,3.839,
639,733,53.5,20565.093,nn02d_20180522_000000.wav,3.5780000000000003,
640,734,47.7,20574.224,nn02d_20180522_000000.wav,2.833,
641,735,47.7,20586.969,nn02d_20180522_000000.wav,4.249,
642,736,47.7,20600.981,nn02d_20180522_000000.wav,4.92,
643,737,45.3,20619.466,nn02d_20180522_000000.wav,3.466,
644,738,43.0,20673.95,nn02d_20180522_000000.wav,3.951,
645,739,51.2,21306.522,nn02d_20180522_000000.wav,4.063,marginal
646,740,51.2,21394.77,nn02d_20180522_000000.wav,2.423,marginal
647,741,45.6,23429.475,nn02d_20180608_000000.wav,2.549,
648,742,37.8,23455.249,nn02d_20180608_000000.wav,1.33,marginal
649,743,46.7,23455.581,nn02d_20180608_000000.wav,2.106,marginal
650,744,43.3,23471.579,nn02d_20180608_000000.wav,1.81,
651,745,45.6,23482.81,nn02d_20180608_000000.wav,1.81,
652,746,48.9,23492.896,nn02d_20180608_000000.wav,2.512,
653,747,55.6,23505.332,nn02d_20180608_000000.wav,2.438,
654,748,35.6,23507.697,nn02d_20180608_000000.wav,2.438,marginal
655,749,51.1,23510.394,nn02d_20180608_000000.wav,3.731,
656,750,51.1,23544.643,nn02d_20180608_000000.wav,2.623,
657,751,38.9,23546.601,nn02d_20180608_000000.wav,2.623,
658,752,38.9,23552.534,nn02d_20180608_000000.wav,2.1790000000000003,marginal
659,753,43.3,23555.084,nn02d_20180608_000000.wav,1.995,marginal
660,754,53.3,23560.921,nn02d_20180608_000000.wav,1.884,
661,755,36.7,23563.101,nn02d_20180608_000000.wav,2.623,
662,756,35.6,23568.68,nn02d_20180608_000000.wav,2.7710000000000004,
663,757,36.7,23574.296,nn02d_20180608_000000.wav,2.364,
664,758,34.4,27617.276,nn02d_20180608_000000.wav,3.362,
665,759,25.6,27621.451,nn02d_20180608_000000.wav,1.958,
666,760,41.1,27624.0,nn02d_20180608_000000.wav,2.623,
667,761,31.1,27625.182,nn02d_20180608_000000.wav,1.995,
668,762,41.1,27799.818,nn02d_20180608_000000.wav,2.697,marginal
669,763,32.2,27803.919,nn02d_20180608_000000.wav,2.623,marginal
670,764,26.7,27810.384,nn02d_20180608_000000.wav,1.773,marginal
671,765,31.1,27812.254,nn02d_20180608_000000.wav,4.729,marginal
672,766,38.9,27813.473,nn02d_20180608_000000.wav,1.071,marginal
673,767,32.2,27822.303,nn02d_20180608_000000.wav,2.918,marginal
674,768,30.0,27946.227000000006,nn02d_20180608_000000.wav,1.367,marginal
675,769,34.4,30085.943,nn02d_20180608_000000.wav,4.766,
676,770,33.3,33158.956,nn02d_20180608_000000.wav,2.29,marginal
677,771,34.4,34430.328,nn02d_20180608_000000.wav,2.069,marginal
678,772,24.4,34442.446,nn02d_20180608_000000.wav,1.958,marginal
679,773,33.3,34444.275,nn02d_20180608_000000.wav,2.5860000000000003,marginal
680,774,41.1,34446.602,nn02d_20180608_000000.wav,2.1790000000000003,marginal
681,775,31.1,34462.492999999995,nn02d_20180608_000000.wav,3.2880000000000003,marginal
682,776,40.0,35109.639,nn02d_20180608_000000.wav,1.662,
683,777,33.3,38122.001,nn02d_20180608_000000.wav,4.396,marginal
684,778,38.9,58522.548,nn02d_20180608_000000.wav,3.4360000000000004,
685,779,27.8,58613.775,nn02d_20180608_000000.wav,4.581,marginal
686,780,33.3,58694.56,nn02d_20180608_000000.wav,5.098,
687,781,35.6,58747.082,nn02d_20180608_000000.wav,1.477,marginal
688,782,28.9,59813.856,nn02d_20180608_000000.wav,5.874,
689,783,27.8,59839.053,nn02d_20180608_000000.wav,4.433,
690,784,28.9,59868.225,nn02d_20180608_000000.wav,2.734,marginal
691,785,27.8,59935.895,nn02d_20180608_000000.wav,1.477,marginal
692,786,26.7,60133.053,nn02d_20180608_000000.wav,2.512,marginal
693,787,44.4,60157.807,nn02d_20180608_000000.wav,2.106,
694,788,28.9,60191.671,nn02d_20180608_000000.wav,1.81,marginal
695,789,34.4,60214.393,nn02d_20180608_000000.wav,1.662,marginal
696,790,27.8,60228.1,nn02d_20180608_000000.wav,2.364,marginal
697,791,28.9,60241.348,nn02d_20180608_000000.wav,1.588,
698,792,27.8,61706.959,nn02d_20180608_000000.wav,2.992,marginal
699,793,28.9,61801.068,nn02d_20180608_000000.wav,6.5760000000000005,
700,794,153.3,30936.251,nn02e_20180629_000000.wav,2.992,
701,795,38.9,30937.618,nn02e_20180629_000000.wav,5.098,
702,796,151.1,30939.613,nn02e_20180629_000000.wav,3.0660000000000003,
703,797,167.8,30943.884,nn02e_20180629_000000.wav,3.4730000000000003,
704,798,35.6,30946.175,nn02e_20180629_000000.wav,4.322,
705,799,131.1,30949.426,nn02e_20180629_000000.wav,2.7710000000000004,
706,800,138.9,30952.936,nn02e_20180629_000000.wav,2.734,
707,801,48.9,30955.485,nn02e_20180629_000000.wav,3.325,
708,802,113.3,30958.626,nn02e_20180629_000000.wav,3.103,
709,803,157.8,30963.096,nn02e_20180629_000000.wav,1.81,
710,804,33.3,30963.244,nn02e_20180629_000000.wav,5.098,
711,805,40.0,30966.015,nn02e_20180629_000000.wav,4.285,
712,806,32.1,30971.575,nn02e_20180629_000000.wav,3.2880000000000003,marginal
713,807,121.1,30974.438,nn02e_20180629_000000.wav,2.327,
714,808,37.348,30975.2556,nn02e_20180629_000000.wav,5.879,marginal
715,809,41.1,37407.458,nn02f_20180803_000000.wav,4.964,marginal
716,810,41.1,37472.97,nn02f_20180803_000000.wav,2.9960000000000004,marginal
717,811,34.8,37539.03,nn02f_20180803_000000.wav,3.723,marginal
718,812,34.8,38953.194,nn02f_20180803_000000.wav,1.669,marginal
719,813,42.7,41056.027,nn02f_20180803_000000.wav,3.252,
720,814,41.1,41265.137,nn02f_20180803_000000.wav,3.509,
721,815,49.1,41352.817,nn02f_20180803_000000.wav,3.595,
722,816,44.3,41428.977,nn02f_20180803_000000.wav,6.547999999999999,
723,817,41.1,41483.79,nn02f_20180803_000000.wav,3.852,
724,818,45.9,41565.993,nn02f_20180803_000000.wav,4.4510000000000005,
725,819,41.1,41583.573,nn02f_20180803_000000.wav,3.809,marginal
726,820,44.3,41678.058,nn02f_20180803_000000.wav,2.696,
727,821,49.1,41733.043,nn02f_20180803_000000.wav,2.397,
728,822,45.9,41752.506,nn02f_20180803_000000.wav,3.252,
729,823,45.9,41873.73,nn02f_20180803_000000.wav,4.836,
730,824,41.1,42503.285,nn02f_20180803_000000.wav,3.894,marginal
731,825,33.2,42713.59400000001,nn02f_20180803_000000.wav,1.969,
732,826,68.0,46858.934,nn02f_20180803_000000.wav,1.241,
733,827,134.5,46963.468,nn02f_20180803_000000.wav,4.836,
734,828,53.8,46968.518,nn02f_20180803_000000.wav,1.669,
735,829,68.0,46970.615,nn02f_20180803_000000.wav,5.863,
736,830,60.1,46983.488,nn02f_20180803_000000.wav,2.782,
737,831,38.0,46987.254,nn02f_20180803_000000.wav,1.669,marginal
738,832,45.9,47001.976,nn02f_20180803_000000.wav,3.852,
739,833,61.7,47005.699,nn02f_20180803_000000.wav,2.0540000000000003,
740,834,41.1,47006.427,nn02f_20180803_000000.wav,7.233,
741,835,60.1,47008.609,nn02f_20180803_000000.wav,4.836,
742,836,47.5,47015.67,nn02f_20180803_000000.wav,3.124,
743,837,63.3,47025.342,nn02f_20180803_000000.wav,6.205,
744,838,63.056,47045.833,nn02f_20180803_000000.wav,7.332999999999998,
745,839,58.5,47055.163,nn02f_20180803_000000.wav,1.926,
746,840,31.6,47056.532,nn02f_20180803_000000.wav,5.307,
747,841,41.1,47058.073,nn02f_20180803_000000.wav,3.809,
